image,class,x1,x2,y1,y2,latitude,longitude,altitude
DJI_20250424192957_0011_V.jpeg,pallets,1305.3671875,1577.49072265625,1576.94482421875,1844.563720703125,49.09950588888889,12.180989166666667,486.376
DJI_20250424192957_0011_V.jpeg,pallets,791.7582397460938,1032.963623046875,1321.6318359375,1623.03857421875,49.09950588888889,12.180989166666667,486.376
DJI_20250424192957_0012_V.jpeg,pallets,1226.31005859375,1519.87353515625,1301.7835693359375,1521.440673828125,49.09951066666667,12.180958138888888,486.635
DJI_20250424192957_0012_V.jpeg,pallets,1112.8726806640625,1393.5570068359375,1096.9886474609375,1307.0645751953125,49.09951066666667,12.180958138888888,486.635
DJI_20250424192957_0012_V.jpeg,pallets,1438.70263671875,1704.27587890625,1559.8184814453125,1775.3690185546875,49.09951066666667,12.180958138888888,486.635
DJI_20250424192957_0012_V.jpeg,pallets,1587.1629638671875,1835.4676513671875,1779.0335693359375,2000.5386962890625,49.09951066666667,12.180958138888888,486.635
DJI_20250424192958_0013_V.jpeg,pallets,1463.916259765625,1744.0174560546875,1303.7564697265625,1460.7252197265625,49.09950819444445,12.180932166666667,486.896
DJI_20250424192958_0013_V.jpeg,pallets,1539.74755859375,1776.9923095703125,1628.776611328125,1780.4583740234375,49.09950819444445,12.180932166666667,486.896
DJI_20250424192958_0013_V.jpeg,pallets,1573.58203125,1805.5499267578125,1865.6485595703125,2043.3455810546875,49.09950819444445,12.180932166666667,486.896
DJI_20250424192958_0013_V.jpeg,pallets,1459.2330322265625,1687.4945068359375,1062.743408203125,1225.4423828125,49.09950819444445,12.180932166666667,486.896
DJI_20250424192959_0014_V.jpeg,pallets,1945.9337158203125,2155.365966796875,978.0964965820312,1177.392578125,49.09949480555556,12.180925166666666,487.004
DJI_20250424192959_0014_V.jpeg,pallets,1811.84326171875,2045.68115234375,1179.9383544921875,1396.282470703125,49.09949480555556,12.180925166666666,487.004
DJI_20250424192959_0014_V.jpeg,pallets,1505.6455078125,1759.7757568359375,1670.3616943359375,1903.6119384765625,49.09949480555556,12.180925166666666,487.004
DJI_20250424192959_0014_V.jpeg,pallets,1647.30419921875,1893.3033447265625,1463.2122802734375,1670.22412109375,49.09949480555556,12.180925166666666,487.004
DJI_20250424192959_0015_V.jpeg,barcode,2431.232421875,2463.885009765625,1551.0166015625,1587.4967041015625,49.0994705,12.1809265,487.105
DJI_20250424192959_0015_V.jpeg,pallets,2390.59814453125,2564.004150390625,1425.497802734375,1643.424560546875,49.0994705,12.1809265,487.105
DJI_20250424192959_0015_V.jpeg,pallets,1589.3140869140625,1810.7362060546875,1651.240478515625,1906.315185546875,49.0994705,12.1809265,487.105
DJI_20250424192959_0015_V.jpeg,pallets,2145.86279296875,2357.62646484375,1501.3592529296875,1739.4576416015625,49.0994705,12.1809265,487.105
DJI_20250424192959_0015_V.jpeg,pallets,1870.8515625,2053.759033203125,1600.2650146484375,1856.99755859375,49.0994705,12.1809265,487.105
DJI_20250424193000_0016_V.jpeg,pallets,2453.2958984375,2626.56494140625,1940.810546875,2180.094482421875,49.0994425,12.180928638888888,487.275
DJI_20250424193000_0016_V.jpeg,pallets,1902.1954345703125,2071.46875,1954.87060546875,2254.042236328125,49.0994425,12.180928638888888,487.275
DJI_20250424193000_0016_V.jpeg,pallets,2195.60302734375,2405.1513671875,1937.61328125,2221.253173828125,49.0994425,12.180928638888888,487.275
DJI_20250424193000_0016_V.jpeg,pallets,1609.94384765625,1828.105224609375,1936.1898193359373,2214.247314453125,49.0994425,12.180928638888888,487.275
DJI_20250424193001_0017_V.jpeg,barcode,2289.04443359375,2325.164794921875,2412.87060546875,2452.64794921875,49.099415444444446,12.180928861111111,487.61
DJI_20250424193001_0017_V.jpeg,barcode,1740.4814453125,1781.20654296875,2339.375732421875,2377.207763671875,49.099415444444446,12.180928861111111,487.61
DJI_20250424193001_0017_V.jpeg,barcode,1947.3858642578125,1983.4779052734373,2381.041015625,2409.49658203125,49.099415444444446,12.180928861111111,487.61
DJI_20250424193001_0017_V.jpeg,barcode,1736.6285400390625,1769.4813232421875,2357.26416015625,2389.259033203125,49.099415444444446,12.180928861111111,487.61
DJI_20250424193001_0017_V.jpeg,pallets,2426.0244140625,2604.665283203125,2351.3798828125,2597.568359375,49.099415444444446,12.180928861111111,487.61
DJI_20250424193001_0017_V.jpeg,pallets,1613.994384765625,1802.6787109375,2278.75244140625,2590.760498046875,49.099415444444446,12.180928861111111,487.61
DJI_20250424193001_0017_V.jpeg,pallets,2171.208251953125,2384.956787109375,2329.0732421875,2695.972900390625,49.099415444444446,12.180928861111111,487.61
DJI_20250424193001_0017_V.jpeg,pallets,1876.78662109375,2054.4716796875,2311.099853515625,2678.555419921875,49.099415444444446,12.180928861111111,487.61
DJI_20250424193001_0018_V.jpeg,barcode,1743.945556640625,1783.9722900390625,2733.780029296875,2771.28076171875,49.099385500000004,12.180928555555555,488.205
DJI_20250424193001_0018_V.jpeg,barcode,1996.358154296875,2029.949951171875,2773.1865234375,2806.05859375,49.099385500000004,12.180928555555555,488.205
DJI_20250424193001_0018_V.jpeg,barcode,1949.4859619140625,1981.2674560546875,2789.470947265625,2822.067626953125,49.099385500000004,12.180928555555555,488.205
DJI_20250424193001_0018_V.jpeg,barcode,2273.988525390625,2317.496337890625,2851.55908203125,2885.93212890625,49.099385500000004,12.180928555555555,488.205
DJI_20250424193001_0018_V.jpeg,barcode,2273.961181640625,2313.956787109375,2818.542724609375,2856.837890625,49.099385500000004,12.180928555555555,488.205
DJI_20250424193001_0018_V.jpeg,barcode,1745.798583984375,1781.5494384765625,2739.297119140625,2778.4091796875,49.099385500000004,12.180928555555555,488.205
DJI_20250424193001_0018_V.jpeg,barcode,1994.0897216796875,2030.7149658203125,2824.718994140625,2863.024169921875,49.099385500000004,12.180928555555555,488.205
DJI_20250424193001_0018_V.jpeg,barcode,1738.2689208984375,1773.22802734375,2759.138671875,2794.972412109375,49.099385500000004,12.180928555555555,488.205
DJI_20250424193001_0018_V.jpeg,barcode,2475.992919921875,2520.359130859375,2794.25048828125,2827.0380859375,49.099385500000004,12.180928555555555,488.205
DJI_20250424193001_0018_V.jpeg,barcode,2430.67431640625,2465.16845703125,2910.90673828125,2948.469970703125,49.099385500000004,12.180928555555555,488.205
DJI_20250424193001_0018_V.jpeg,barcode,2532.818603515625,2566.08349609375,2868.9794921875,2898.154296875,49.099385500000004,12.180928555555555,488.205
DJI_20250424193001_0018_V.jpeg,barcode,1672.1788330078125,1709.022216796875,2768.360107421875,2801.909423828125,49.099385500000004,12.180928555555555,488.205
DJI_20250424193001_0018_V.jpeg,pallets,2409.95458984375,2588.773193359375,2737.758056640625,2998.95068359375,49.099385500000004,12.180928555555555,488.205
DJI_20250424193001_0018_V.jpeg,pallets,2167.626220703125,2369.25634765625,2723.939208984375,3019.753173828125,49.099385500000004,12.180928555555555,488.205
DJI_20250424193001_0018_V.jpeg,pallets,1883.198486328125,2051.092041015625,2709.7353515625,3022.62548828125,49.099385500000004,12.180928555555555,488.205
DJI_20250424193001_0018_V.jpeg,pallets,1624.3326416015625,1807.0380859375,2663.27880859375,3001.353759765625,49.099385500000004,12.180928555555555,488.205
DJI_20250424193004_0022_V.jpeg,barcode,3614.147216796875,3661.592529296875,2460.761962890625,2504.9013671875,49.099332583333336,12.180867055555556,490.128
DJI_20250424193004_0022_V.jpeg,barcode,3550.18408203125,3592.31689453125,2657.360107421875,2704.578369140625,49.099332583333336,12.180867055555556,490.128
DJI_20250424193004_0022_V.jpeg,barcode,3492.350830078125,3537.9443359375,2632.870849609375,2674.699462890625,49.099332583333336,12.180867055555556,490.128
DJI_20250424193004_0022_V.jpeg,barcode,3377.802001953125,3421.391357421875,2841.883056640625,2887.677978515625,49.099332583333336,12.180867055555556,490.128
DJI_20250424193004_0022_V.jpeg,barcode,3429.479248046875,3478.4951171875,2897.5439453125,2949.585693359375,49.099332583333336,12.180867055555556,490.128
DJI_20250424193004_0022_V.jpeg,barcode,3363.42236328125,3417.269287109375,2899.601318359375,2947.240234375,49.099332583333336,12.180867055555556,490.128
DJI_20250424193004_0022_V.jpeg,barcode,3577.665283203125,3623.171142578125,2686.4326171875,2737.02197265625,49.099332583333336,12.180867055555556,490.128
DJI_20250424193004_0022_V.jpeg,barcode,3689.514892578125,3729.85888671875,2469.12841796875,2513.61376953125,49.099332583333336,12.180867055555556,490.128
DJI_20250424193004_0022_V.jpeg,barcode,3696.21728515625,3737.947021484375,2479.159912109375,2524.10107421875,49.099332583333336,12.180867055555556,490.128
DJI_20250424193004_0022_V.jpeg,barcode,3556.19287109375,3599.39013671875,2656.900390625,2716.18310546875,49.099332583333336,12.180867055555556,490.128
DJI_20250424193004_0022_V.jpeg,barcode,3659.90673828125,3709.8154296875,2791.154541015625,2829.911865234375,49.099332583333336,12.180867055555556,490.128
DJI_20250424193004_0022_V.jpeg,barcode,3549.153076171875,3590.59375,2644.705322265625,2698.308349609375,49.099332583333336,12.180867055555556,490.128
DJI_20250424193004_0022_V.jpeg,pallets,3573.766357421875,3806.0234375,2405.82080078125,2612.46337890625,49.099332583333336,12.180867055555556,490.128
DJI_20250424193004_0022_V.jpeg,pallets,3295.02099609375,3589.438232421875,2778.09033203125,3020.873291015625,49.099332583333336,12.180867055555556,490.128
DJI_20250424193004_0022_V.jpeg,pallets,3455.15771484375,3780.39599609375,2577.604248046875,2891.1015625,49.099332583333336,12.180867055555556,490.128
DJI_20250424193004_0022_V.jpeg,pallets,3103.314453125,3330.120361328125,2963.123046875,3023.65771484375,49.099332583333336,12.180867055555556,490.128
DJI_20250424193004_0022_V.jpeg,pallets,3137.71826171875,3324.488037109375,2950.06396484375,3022.21728515625,49.099332583333336,12.180867055555556,490.128
DJI_20250424193005_0023_V.jpeg,barcode,3812.084228515625,3858.852783203125,2228.669189453125,2273.355224609375,49.09934358333334,12.18084136111111,490.164
DJI_20250424193005_0023_V.jpeg,barcode,3741.663818359375,3784.401123046875,2196.705078125,2245.11474609375,49.09934358333334,12.18084136111111,490.164
DJI_20250424193005_0023_V.jpeg,barcode,3735.73828125,3779.207763671875,2444.358642578125,2493.17041015625,49.09934358333334,12.18084136111111,490.164
DJI_20250424193005_0023_V.jpeg,barcode,3760.6064453125,3799.718505859375,2255.6572265625,2298.708984375,49.09934358333334,12.18084136111111,490.164
DJI_20250424193005_0023_V.jpeg,barcode,3695.508056640625,3736.838134765625,2422.017333984375,2466.612548828125,49.09934358333334,12.18084136111111,490.164
DJI_20250424193005_0023_V.jpeg,barcode,3840.330078125,3878.645263671875,1975.0487060546875,2020.19384765625,49.09934358333334,12.18084136111111,490.164
DJI_20250424193005_0023_V.jpeg,barcode,3766.825439453125,3802.396728515625,1749.7791748046875,1789.5386962890625,49.09934358333334,12.18084136111111,490.164
DJI_20250424193005_0023_V.jpeg,barcode,3801.275390625,3836.603759765625,1957.635498046875,2000.8907470703125,49.09934358333334,12.18084136111111,490.164
DJI_20250424193005_0023_V.jpeg,barcode,3820.36083984375,3857.70556640625,1722.1082763671875,1769.07373046875,49.09934358333334,12.18084136111111,490.164
DJI_20250424193005_0023_V.jpeg,barcode,3780.12890625,3816.1171875,2460.57373046875,2506.80322265625,49.09934358333334,12.18084136111111,490.164
DJI_20250424193005_0023_V.jpeg,barcode,3740.32177734375,3780.565185546875,1951.9017333984373,1995.4122314453125,49.09934358333334,12.18084136111111,490.164
DJI_20250424193005_0023_V.jpeg,barcode,3786.938232421875,3826.562255859375,2465.369140625,2508.135009765625,49.09934358333334,12.18084136111111,490.164
DJI_20250424193005_0023_V.jpeg,barcode,3832.187744140625,3875.509521484375,1968.76611328125,2018.1036376953125,49.09934358333334,12.18084136111111,490.164
DJI_20250424193005_0023_V.jpeg,barcode,3763.564697265625,3794.23876953125,1758.5770263671875,1793.9383544921875,49.09934358333334,12.18084136111111,490.164
DJI_20250424193005_0023_V.jpeg,barcode,3746.986083984375,3788.259033203125,2514.733154296875,2560.336669921875,49.09934358333334,12.18084136111111,490.164
DJI_20250424193005_0023_V.jpeg,barcode,3891.740966796875,3931.325927734375,2487.1611328125,2528.57421875,49.09934358333334,12.18084136111111,490.164
DJI_20250424193005_0023_V.jpeg,pallets,3726.941650390625,3952.5048828125,1698.7064208984375,1858.6158447265625,49.09934358333334,12.18084136111111,490.164
DJI_20250424193005_0023_V.jpeg,pallets,3704.483642578125,4029.468994140625,1893.7496337890625,2105.601318359375,49.09934358333334,12.18084136111111,490.164
DJI_20250424193005_0023_V.jpeg,pallets,3627.60791015625,3949.15380859375,2369.80615234375,2605.8515625,49.09934358333334,12.18084136111111,490.164
DJI_20250424193005_0023_V.jpeg,pallets,3676.973388671875,4013.51123046875,2143.594482421875,2367.705078125,49.09934358333334,12.18084136111111,490.164
DJI_20250424193006_0024_V.jpeg,barcode,3832.99462890625,3885.282470703125,1298.06982421875,1346.173828125,49.09936388888889,12.180837333333333,489.548
DJI_20250424193006_0024_V.jpeg,barcode,3679.139892578125,3720.09375,1094.0643310546875,1138.0963134765625,49.09936388888889,12.180837333333333,489.548
DJI_20250424193006_0024_V.jpeg,barcode,3724.880126953125,3770.442138671875,1130.545166015625,1177.0865478515625,49.09936388888889,12.180837333333333,489.548
DJI_20250424193006_0024_V.jpeg,barcode,3744.01318359375,3790.221923828125,1081.21630859375,1126.9947509765625,49.09936388888889,12.180837333333333,489.548
DJI_20250424193006_0024_V.jpeg,barcode,3394.20263671875,3436.0322265625,715.8291015625,761.2114868164062,49.09936388888889,12.180837333333333,489.548
DJI_20250424193006_0024_V.jpeg,barcode,3785.472412109375,3831.51025390625,1294.48046875,1345.0908203125,49.09936388888889,12.180837333333333,489.548
DJI_20250424193006_0024_V.jpeg,barcode,3882.932373046875,3931.812744140625,1350.87451171875,1389.763427734375,49.09936388888889,12.180837333333333,489.548
DJI_20250424193006_0024_V.jpeg,barcode,3561.673828125,3598.493408203125,866.7667846679688,910.2755737304688,49.09936388888889,12.180837333333333,489.548
DJI_20250424193006_0024_V.jpeg,barcode,3512.21826171875,3554.240234375,896.7077026367188,944.9393920898438,49.09936388888889,12.180837333333333,489.548
DJI_20250424193006_0024_V.jpeg,barcode,3599.348876953125,3635.7607421875,859.026123046875,906.9590454101562,49.09936388888889,12.180837333333333,489.548
DJI_20250424193006_0024_V.jpeg,barcode,3427.5966796875,3461.903564453125,677.225341796875,719.0963134765625,49.09936388888889,12.180837333333333,489.548
DJI_20250424193006_0024_V.jpeg,barcode,3439.198486328125,3471.642822265625,666.430908203125,716.138916015625,49.09936388888889,12.180837333333333,489.548
DJI_20250424193006_0024_V.jpeg,barcode,3603.778564453125,3650.21728515625,872.5074462890625,913.593994140625,49.09936388888889,12.180837333333333,489.548
DJI_20250424193006_0024_V.jpeg,pallets,3744.247802734375,4032.0,1189.1072998046875,1444.5955810546875,49.09936388888889,12.180837333333333,489.548
DJI_20250424193006_0024_V.jpeg,pallets,3630.837890625,3980.915283203125,963.1847534179688,1209.1529541015625,49.09936388888889,12.180837333333333,489.548
DJI_20250424193006_0024_V.jpeg,pallets,3474.412109375,3817.277587890625,712.2816772460938,990.459716796875,49.09936388888889,12.180837333333333,489.548
DJI_20250424193006_0024_V.jpeg,pallets,3353.746337890625,3589.51025390625,553.3015747070312,805.7429809570312,49.09936388888889,12.180837333333333,489.548
DJI_20250424193006_0025_V.jpeg,barcode,3251.568115234375,3292.554931640625,599.2232666015625,635.4611206054688,49.099391250000004,12.180839194444443,488.678
DJI_20250424193006_0025_V.jpeg,barcode,3262.776123046875,3308.75732421875,652.8782958984375,690.0484619140625,49.099391250000004,12.180839194444443,488.678
DJI_20250424193006_0025_V.jpeg,barcode,2980.359130859375,3020.81201171875,502.33111572265625,530.4957885742188,49.099391250000004,12.180839194444443,488.678
DJI_20250424193006_0025_V.jpeg,barcode,3200.644775390625,3243.8701171875,634.4281005859375,669.4520874023438,49.099391250000004,12.180839194444443,488.678
DJI_20250424193006_0025_V.jpeg,barcode,3000.111572265625,3038.861572265625,476.8727416992188,506.20404052734375,49.099391250000004,12.180839194444443,488.678
DJI_20250424193006_0025_V.jpeg,barcode,2756.3017578125,2793.848876953125,388.9161987304688,424.1919250488281,49.099391250000004,12.180839194444443,488.678
DJI_20250424193006_0025_V.jpeg,barcode,3448.533935546875,3486.3408203125,749.5079956054688,783.4987182617188,49.099391250000004,12.180839194444443,488.678
DJI_20250424193006_0025_V.jpeg,barcode,2956.280029296875,2998.2041015625,539.5003051757812,572.6917114257812,49.099391250000004,12.180839194444443,488.678
DJI_20250424193006_0025_V.jpeg,barcode,3521.919677734375,3562.028564453125,774.0582275390625,806.06494140625,49.099391250000004,12.180839194444443,488.678
DJI_20250424193006_0025_V.jpeg,barcode,3411.0029296875,3449.7490234375,760.21337890625,797.1073608398438,49.099391250000004,12.180839194444443,488.678
DJI_20250424193006_0025_V.jpeg,barcode,2977.10888671875,3015.9501953125,496.4978637695313,530.7281494140625,49.099391250000004,12.180839194444443,488.678
DJI_20250424193006_0025_V.jpeg,barcode,2753.713623046875,2795.108154296875,435.24908447265625,466.47076416015625,49.099391250000004,12.180839194444443,488.678
DJI_20250424193006_0025_V.jpeg,barcode,3502.106201171875,3540.395263671875,781.0726928710938,808.191650390625,49.099391250000004,12.180839194444443,488.678
DJI_20250424193006_0025_V.jpeg,barcode,3521.87353515625,3560.898681640625,765.2799072265625,796.5572509765625,49.099391250000004,12.180839194444443,488.678
DJI_20250424193006_0025_V.jpeg,pallets,3381.522216796875,3660.796142578125,594.0438232421875,882.4738159179688,49.099391250000004,12.180839194444443,488.678
DJI_20250424193006_0025_V.jpeg,pallets,2919.896728515625,3172.984375,278.5603942871094,625.83154296875,49.099391250000004,12.180839194444443,488.678
DJI_20250424193006_0025_V.jpeg,pallets,2694.624755859375,2897.398681640625,264.3192443847656,517.7918090820312,49.099391250000004,12.180839194444443,488.678
DJI_20250424193006_0025_V.jpeg,pallets,3162.257568359375,3455.59521484375,447.4522399902344,739.8239135742188,49.099391250000004,12.180839194444443,488.678
DJI_20250424193007_0026_V.jpeg,barcode,3068.09716796875,3115.26416015625,775.597900390625,812.1550903320312,49.099418500000006,12.180838888888887,487.742
DJI_20250424193007_0026_V.jpeg,barcode,3247.693359375,3288.5048828125,852.7764282226562,890.5241088867188,49.099418500000006,12.180838888888887,487.742
DJI_20250424193007_0026_V.jpeg,barcode,3057.7744140625,3096.651611328125,736.3113403320312,769.7504272460938,49.099418500000006,12.180838888888887,487.742
DJI_20250424193007_0026_V.jpeg,barcode,2759.8408203125,2802.48095703125,675.4839477539062,708.92822265625,49.099418500000006,12.180838888888887,487.742
DJI_20250424193007_0026_V.jpeg,barcode,3005.684814453125,3050.283935546875,763.5394897460938,799.4030151367188,49.099418500000006,12.180838888888887,487.742
DJI_20250424193007_0026_V.jpeg,barcode,3255.88623046875,3311.724853515625,848.9178466796875,883.8079833984375,49.099418500000006,12.180838888888887,487.742
DJI_20250424193007_0026_V.jpeg,barcode,2744.0263671875,2782.73388671875,714.0781860351562,742.7625122070312,49.099418500000006,12.180838888888887,487.742
DJI_20250424193007_0026_V.jpeg,barcode,3003.747802734375,3043.0029296875,761.7711791992188,795.92724609375,49.099418500000006,12.180838888888887,487.742
DJI_20250424193007_0026_V.jpeg,barcode,2510.35498046875,2548.49560546875,655.9083862304688,683.3887329101562,49.099418500000006,12.180838888888887,487.742
DJI_20250424193007_0026_V.jpeg,pallets,3223.303955078125,3481.974609375,671.4125366210938,968.7203369140624,49.099418500000006,12.180838888888887,487.742
DJI_20250424193007_0026_V.jpeg,pallets,2459.761962890625,2646.90234375,474.89892578125,716.9049072265625,49.099418500000006,12.180838888888887,487.742
DJI_20250424193007_0026_V.jpeg,pallets,2689.6796875,2920.656982421875,464.3356323242188,786.3479614257812,49.099418500000006,12.180838888888887,487.742
DJI_20250424193007_0026_V.jpeg,pallets,2971.035400390625,3237.92578125,563.1527709960938,867.6136474609375,49.099418500000006,12.180838888888887,487.742
DJI_20250424193008_0027_V.jpeg,barcode,3039.9638671875,3081.98583984375,1132.7786865234375,1162.6629638671875,49.09944852777778,12.180838333333332,486.862
DJI_20250424193008_0027_V.jpeg,barcode,3242.55712890625,3293.6962890625,1185.0694580078125,1218.5262451171875,49.09944852777778,12.180838333333332,486.862
DJI_20250424193008_0027_V.jpeg,barcode,3021.24365234375,3053.322998046875,1100.974609375,1132.51611328125,49.09944852777778,12.180838333333332,486.862
DJI_20250424193008_0027_V.jpeg,barcode,2703.66796875,2747.500732421875,1054.191162109375,1086.677490234375,49.09944852777778,12.180838333333332,486.862
DJI_20250424193008_0027_V.jpeg,barcode,3250.69677734375,3303.068603515625,1185.140380859375,1213.4398193359375,49.09944852777778,12.180838333333332,486.862
DJI_20250424193008_0027_V.jpeg,pallets,3196.19384765625,3462.3427734375,994.8078002929688,1286.242431640625,49.09944852777778,12.180838333333332,486.862
DJI_20250424193008_0027_V.jpeg,pallets,2628.86962890625,2861.728515625,837.656005859375,1140.051025390625,49.09944852777778,12.180838333333332,486.862
DJI_20250424193008_0027_V.jpeg,pallets,2382.239990234375,2582.4658203125,850.9860229492188,1081.8734130859375,49.09944852777778,12.180838333333332,486.862
DJI_20250424193008_0027_V.jpeg,pallets,2925.28173828125,3194.11572265625,920.7659912109376,1221.81494140625,49.09944852777778,12.180838333333332,486.862
DJI_20250424193008_0028_V.jpeg,pallets,3203.317626953125,3470.701416015625,1405.637451171875,1682.4986572265625,49.09947616666667,12.180838999999999,486.234
DJI_20250424193008_0028_V.jpeg,pallets,2368.028076171875,2553.861328125,1245.8992919921875,1487.0205078125,49.09947616666667,12.180838999999999,486.234
DJI_20250424193008_0028_V.jpeg,pallets,2616.606201171875,2847.8671875,1262.507080078125,1535.4830322265625,49.09947616666667,12.180838999999999,486.234
DJI_20250424193008_0028_V.jpeg,pallets,2918.535888671875,3189.072998046875,1343.927490234375,1583.3436279296875,49.09947616666667,12.180838999999999,486.234
DJI_20250424193009_0029_V.jpeg,barcode,3297.426513671875,3335.837158203125,1957.530517578125,1995.8043212890625,49.09950516666667,12.18083936111111,485.588
DJI_20250424193009_0029_V.jpeg,pallets,3219.096923828125,3503.4765625,1836.5106201171875,2132.634765625,49.09950516666667,12.18083936111111,485.588
